ID 	30	60	100	150	200	250	300
4441625.3	4.656	4.518	3.728	3.734	3.764	3.757	3.729
4441625.4	4.656	4.518	3.728	3.734	3.764	3.757	3.729
4441626.3	4.656	4.518	3.728	3.734	3.764	3.757	3.729
4441627.3	4.656	4.518	3.728	3.734	3.764	3.757	3.729
4441628.3	4.656	4.518	3.728	3.734	3.764	3.757	3.729
4441629.3	4.656	4.518	3.728	3.734	3.764	3.757	3.729
4441656.4	9.106	11.578	10.603	10.721	10.694	10.714	10.589
4441658.3	11.647	14.372	13.066	13.292	13.258	13.371	13.279
4441659.3	1.673	1.747	1.472	1.517	1.537	1.464	1.409
4441660.3	2.339	2.862	2.703	2.66	2.609	2.55	2.552
4441661.3	11.073	13.657	12.659	12.822	12.772	12.815	12.673
4441662.3	11.712	14.594	13.355	13.594	13.614	13.727	13.635
4441663.3	12.531	15.594	14.437	14.765	14.791	14.956	14.844
4442145.3	0.729	0.828	0.805	0.751	0.681	0.728	0.723
4442219.3	1.145	0.987	0.827	0.859	0.843	0.852	0.844
4442450.3	0.331	0.196	0.116	0.105	0.1	0.103	0.105
4442451.3	4.582	5.438	4.92	4.908	4.909	4.835	4.827
4442464.3	7.14	7.383	6.638	6.768	6.748	6.817	6.688
4442466.3	9.44	12.014	11.097	11.152	11.095	11.148	11.038
4442467.3	8.616	10.647	9.276	9.37	9.297	9.44	9.392
4442498.3	5.999	6.051	5.387	5.512	5.474	5.463	5.435
4442499.3	6.084	7.843	6.786	6.754	6.713	6.744	6.666
4442499.4	9.309	10.733	9.558	9.702	9.677	9.694	9.576
4442500.3	7.761	9.423	8.223	8.257	8.184	8.252	8.168
4442500.4	10.12	11.864	11.335	11.6	11.557	11.65	11.503
4442503.3	9.586	11.891	11.012	11.188	11.18	11.195	11.072
4442582.3	4.623	5.62	4.803	4.759	4.732	4.772	4.678
4442583.3	5.592	6.166	5.519	5.606	5.571	5.581	5.482
4442626.3	13.215	16.13	14.826	15.136	15.111	15.276	15.164
4442708.3	9.912	12.199	11.242	11.35	11.306	11.339	11.211
4442709.3	10.897	13.535	12.654	12.829	12.835	12.863	12.728
4443316.3	3.569	3.833	3.521	3.628	3.547	3.58	3.467
4443317.3	3.115	4.411	4.335	4.411	4.417	4.462	4.404
4443679.3	7.9	8.855	7.803	7.925	7.991	8.001	7.95
4443680.3	4.785	5.425	4.32	4.43	4.44	4.539	4.457
4443681.3	10.964	13.984	12.574	12.77	12.716	12.927	12.838
4443682.3	11.898	14.386	13.423	13.652	13.613	13.639	13.507
4443683.3	10.499	12.964	11.445	11.673	11.675	11.832	11.733
4443684.3	12.837	15.37	14.095	14.353	14.387	14.539	14.444
4443685.3	2.597	2.888	2.466	2.409	2.379	2.304	2.313
4443686.3	11.142	13.229	11.924	12.168	12.128	12.229	12.141
4443687.3	9.834	12.045	11.101	11.214	11.167	11.2	11.072
4443695.3	8.934	10.713	9.479	9.594	9.54	9.669	9.558
4443697.3	9.27	11.312	10.328	10.383	10.354	10.378	10.263
4443698.3	2.261	2.818	2.475	2.515	2.462	2.437	2.372
4443699.3	11.213	13.688	12.386	12.569	12.531	12.629	12.534
4443700.3	8.331	9.27	8.554	8.629	8.64	8.63	8.587
4443701.3	10.43	12.714	11.432	11.522	11.496	11.584	11.506
4443702.3	10.924	12.781	11.801	11.995	11.949	11.983	11.855
4443703.3	9.632	11.212	10.248	10.343	10.284	10.326	10.22
4443704.3	9.902	11.565	10.641	10.776	10.752	10.787	10.658
4443705.3	11.869	14.035	13.082	13.28	13.248	13.262	13.137
4443706.3	8.096	9.777	8.97	9.184	9.209	9.149	9.1
4443707.3	9.083	10.296	9.212	9.297	9.257	9.301	9.198
4443708.3	0.297	0.465	0.408	0.384	0.376	0.377	0.38
4443709.3	2.497	1.989	1.737	1.754	1.783	1.749	1.745
4443711.3	7.023	8.374	8.031	8.34	8.288	8.336	8.18
4443712.3	10.775	12.678	11.734	11.918	11.894	11.924	11.788
4443713.3	10.348	12.695	11.7	11.77	11.733	11.766	11.641
4443714.3	9.556	11.955	11.046	11.16	11.11	11.158	11.023
4443715.3	9.744	12.092	11.22	11.396	11.366	11.404	11.279
4443716.3	10.848	13.151	12.279	12.499	12.45	12.496	12.361
4443717.3	10.996	13.302	12.415	12.591	12.555	12.586	12.461
4443718.3	7.076	7.917	7.632	7.68	7.643	7.621	7.558
4443719.3	3.643	4.072	3.784	3.846	3.88	3.827	3.815
4443720.3	6.011	6.32	5.536	5.597	5.551	5.664	5.555
4443721.3	0.909	1.063	0.993	1.034	1.008	1.031	1.028
4443722.3	5.733	5.855	5.051	5.138	5.068	5.189	5.093
4443723.3	3.73	3.854	3.553	3.496	3.458	3.502	3.479
4443724.3	2.707	2.86	2.815	3.018	2.927	3.016	2.975
4443725.3	9.754	11.944	10.965	11.102	11.063	11.101	10.966
4443726.3	5.578	5.946	5.391	5.454	5.363	5.432	5.333
4443729.3	9.227	11.103	9.989	10.017	9.97	10.009	9.885
4443731.3	8.261	8.981	8.297	8.4	8.358	8.387	8.284
4443732.3	8.698	10.872	10.003	10.25	10.216	10.282	10.144
4443745.3	0.741	0.559	0.339	0.31	0.317	0.318	0.324
4443746.3	5.763	7.046	5.967	5.979	5.949	5.999	5.928
4443747.3	2.341	2.327	1.721	1.738	1.703	1.768	1.717
4443749.3	6.51	8.147	6.652	6.777	6.779	6.878	6.825
4443750.3	5.056	5.677	4.943	4.95	4.91	4.94	4.82
4443753.3	1.505	1.634	1.609	1.515	1.468	1.445	1.427
4443754.3	1.132	1.118	0.901	0.951	0.93	0.916	0.907
4443755.3	1.081	0.846	0.78	0.804	0.824	0.822	0.832
4443756.3	2.911	2.842	2.582	2.665	2.642	2.644	2.638
4443762.3	4.32	4.775	3.79	3.868	3.862	3.876	3.758
4443765.3	7.023	8.374	8.031	8.34	8.288	8.336	8.18
4443766.3	10.567	12.568	11.264	11.576	11.556	11.673	11.585
4443776.3	0.652	0.467	0.468	0.489	0.475	0.491	0.476
4443777.3	0.704	0.483	0.429	0.434	0.402	0.43	0.429
4445106.3	5.036	5.724	4.994	5.162	5.101	5.12	5.041
4445130.3	10.95	13.228	11.738	11.978	11.971	12.122	12.031
4445755.3	0.316	0.691	0.698	0.704	0.707	0.709	0.704
4445756.3	1.638	1.957	1.79	1.746	1.746	1.68	1.664
4445990.3	11.961	15.025	13.779	14.072	14.089	14.197	14.098
4445993.3	10.187	12.689	11.726	11.952	11.922	11.955	11.823
4445994.3	10.836	13.478	12.169	12.432	12.463	12.566	12.474
4445996.3	10.47	13.418	12.197	12.485	12.515	12.615	12.523
4446153.3	13.428	16.465	15.24	15.527	15.563	15.713	15.611
4446341.3	11.55	14.371	13.178	13.49	13.477	13.634	13.529
4446342.3	12.936	15.911	14.579	14.808	14.847	15	14.902
4446406.3	10.093	12.039	11.078	11.166	11.12	11.156	11.028
4446411.3	5.76	6.685	5.974	6.085	6.083	6.057	6.001
4446412.3	6.741	7.958	6.921	6.817	6.747	6.815	6.757
4447810.3	10.657	13.266	12.361	12.585	12.556	12.589	12.457
4447811.3	10.017	12.619	11.351	11.616	11.582	11.702	11.607
4447951.3	9.316	11.641	10.756	11.006	11.015	11.019	10.895
4448052.3	11.832	14.786	13.57	13.848	13.9	14.042	13.947
4448226.3	3.001	2.929	2.626	2.712	2.647	2.646	2.531
4449103.3	13.323	16.393	15.152	15.435	15.474	15.624	15.522
4449104.3	10.744	13.489	12.161	12.326	12.278	12.408	12.306
4449206.3	9.492	11.546	10.608	10.655	10.596	10.703	10.611
4449249.3	9.926	12.034	11.111	11.322	11.354	11.36	11.242
4449252.3	8.572	11.038	9.962	10.095	10.142	10.182	10.056
4449255.3	10.567	13.348	12.137	12.477	12.523	12.637	12.537
4449256.3	9.707	11.248	10.26	10.327	10.292	10.295	10.184
4449258.3	10.511	12.692	11.366	11.667	11.663	11.765	11.672
4449284.3	12.154	14.488	13.152	13.401	13.374	13.455	13.37
4449356.3	8.799	10.594	9.675	9.814	9.813	9.82	9.701
4449357.3	8.438	10.178	9.077	9.145	9.152	9.195	9.071
4449358.3	9.827	12.025	10.982	11.137	11.163	11.187	11.066
4449359.3	9.787	12.353	11.365	11.594	11.561	11.595	11.467
4449360.3	10.023	12.403	11.54	11.829	11.873	11.905	11.772
4449362.3	10.414	12.665	11.611	11.881	11.832	11.947	11.839
4449363.3	9.607	11.619	10.696	10.97	11.022	11.045	10.922
4449364.3	9.754	12.185	11.318	11.542	11.516	11.534	11.409
4449365.3	8.091	9.295	8.163	8.215	8.21	8.222	8.114
4449877.3	10.158	12.66	11.697	11.926	11.894	11.927	11.795
4449956.3	13.506	16.619	15.381	15.663	15.702	15.852	15.75
4450123.3	11.861	14.815	13.599	13.874	13.928	14.07	13.975
4450124.3	10.891	12.641	11.666	11.857	11.853	11.925	11.797
4450125.3	12.149	15.219	13.978	14.258	14.306	14.463	14.361
4450126.3	12.619	15.585	14.359	14.649	14.698	14.836	14.744
4450127.3	12.619	15.644	14.418	14.707	14.756	14.894	14.802
4450249.3	7.485	8.796	7.36	7.644	7.675	7.762	7.699
4450250.3	5.196	6.715	5.386	5.389	5.369	5.491	5.455
4450328.3	12.198	15.285	14.033	14.312	14.361	14.518	14.416
4450750.3	10.015	12.479	10.942	11.146	11.124	11.233	11.148
4450752.3	10.228	12.666	11.229	11.427	11.463	11.554	11.473
4451033.3	13.08	16.112	14.951	15.229	15.274	15.403	15.308
4451034.3	13.2	16.171	14.923	15.192	15.178	15.328	15.226
4451035.3	13.372	16.459	15.205	15.487	15.527	15.677	15.575
4451036.3	12.919	15.918	14.773	15.051	15.096	15.231	15.136
4451103.3	10.836	13.917	12.658	12.947	12.974	13.089	12.99
4451104.3	10.836	13.917	12.658	12.947	12.974	13.089	12.99
4451105.3	10.836	13.917	12.658	12.947	12.974	13.089	12.99
4451106.3	10.836	13.917	12.658	12.947	12.974	13.089	12.99
4451759.3	10.891	13.194	11.682	11.884	11.875	12.04	11.952
4451761.3	10.086	12.662	11.31	11.532	11.549	11.699	11.611
4453064.3	11.024	13.911	12.533	12.756	12.808	12.953	12.862
4453083.3	12.292	15.085	13.628	13.843	13.838	13.979	13.891
4453246.3	13.428	16.524	15.299	15.585	15.621	15.771	15.669
4453247.3	12.681	15.774	14.531	14.823	14.84	14.948	14.849
4453254.3	13.372	16.4	15.146	15.429	15.469	15.619	15.517
4453256.3	12.254	15.291	14.066	14.35	14.395	14.552	14.45
4453257.3	11.478	14.63	13.387	13.678	13.702	13.817	13.718
4453261.3	12.149	15.16	13.919	14.2	14.248	14.405	14.303
4453274.3	11.036	13.97	12.749	13.034	13.066	13.166	13.074
4453297.3	11.667	13.857	12.379	12.614	12.591	12.749	12.658
4453374.3	10.818	12.803	11.899	12.141	12.099	12.113	11.985
4453375.3	10.07	12.506	11.609	11.772	11.737	11.782	11.64
4453376.3	10.964	13.569	12.244	12.432	12.388	12.501	12.399
4453379.3	5.278	6.051	5.161	5.2	5.157	5.218	5.085
4453380.3	9.88	12.045	10.753	10.848	10.832	10.937	10.852
4453381.3	8.516	10.637	9.776	9.895	9.863	9.892	9.775
4453382.3	6.021	7.019	6.318	6.174	6.042	6.119	6.065
4453406.3	13.372	16.4	15.146	15.429	15.469	15.619	15.517
4453407.3	11.4	14.476	13.246	13.542	13.563	13.678	13.579
4453433.3	12.12	15.131	13.89	14.174	14.22	14.377	14.275
4453434.3	12.603	15.679	14.449	14.745	14.759	14.867	14.768
4453435.3	11.324	14.374	13.128	13.418	13.444	13.559	13.46
4453436.3	12.498	15.548	14.302	14.595	14.612	14.72	14.621
4454153.3	13.401	16.488	15.236	15.515	15.557	15.707	15.605
4454501.3	7.783	9.259	8.315	8.421	8.381	8.428	8.325
4454502.3	8.509	9.941	8.576	8.67	8.679	8.776	8.697
4454503.3	4.344	5.213	4.364	4.334	4.318	4.317	4.267
4454504.3	6.976	8.588	7.702	7.786	7.705	7.789	7.695
4454505.3	4.874	6.209	5.524	5.565	5.464	5.531	5.457
4454506.3	8.607	10.384	9.539	9.453	9.37	9.436	9.395
4454686.3	4.943	5.569	4.405	4.38	4.341	4.412	4.339
4454687.3	3.634	3.727	3.088	3.09	3.02	3.039	2.924
4454688.3	2.323	2.33	1.855	1.838	1.869	1.868	1.873
4454689.3	3.49	3.412	2.67	2.61	2.513	2.657	2.594
4454691.3	3.14	2.84	2.152	2.084	2.044	2.109	2.049
4454692.3	0.552	0.45	0.326	0.326	0.317	0.336	0.337
4454693.3	5.154	5.318	4.497	4.517	4.58	4.553	4.549
4454694.3	0.539	0.757	0.689	0.742	0.74	0.695	0.691
4454695.3	3.668	4.095	3.347	3.212	3.218	3.206	3.206
4454696.3	1.281	1.284	1.171	1.096	1.088	1.088	1.08
4454697.3	0.107	0.077	0.098	0.085	0.084	0.095	0.082
4454698.3	0.822	1.095	0.975	0.913	0.89	0.898	0.892
4454699.3	8.645	10.393	9.135	9.274	9.213	9.353	9.281
4454700.3	4.145	4.933	4.132	4.281	4.237	4.251	4.14
4454701.3	4.666	4.945	4.214	4.246	4.265	4.276	4.241
4454702.3	0.84	0.679	0.575	0.633	0.61	0.607	0.615
4454703.3	4.184	4.693	3.973	3.954	3.878	3.958	3.88
4454704.3	1.039	1.227	0.998	1.057	1.017	1.036	0.93
4459940.3	6.714	7.474	6.861	7.059	7.019	7.154	7.042
4459941.3	7.539	8.801	8.152	8.27	8.23	8.36	8.255
4460178.3	12.611	15.272	14.452	14.725	14.752	14.835	14.69
4460179.3	11.448	14.313	13.158	13.442	13.449	13.577	13.475
4460180.3	12.003	14.728	13.817	14.057	14.073	14.099	13.967
4460182.3	12.576	15.702	14.445	14.733	14.753	14.861	14.762
4460188.3	12.413	14.98	13.679	13.928	13.898	13.994	13.902
4460189.3	13.345	16.271	14.954	15.22	15.208	15.358	15.256
4460190.3	10.68	13.023	11.836	12.094	12.151	12.312	12.217
4460441.3	10.034	11.786	10.914	11.175	11.237	11.242	11.124
4461011.3	13.477	16.59	15.352	15.637	15.674	15.824	15.722
4461013.3	12.254	15.35	14.125	14.408	14.453	14.61	14.508
4461444.3	6.665	8.162	7.374	7.475	7.446	7.478	7.364
